Application_ID,Candidate_ID,Candidate_Name,Age,Gender,Education,Degree,Graduation_Year,Experience_Years,Candidate_Skills,Job_ID,Job_Title,Company_Name,Industry,Job_Location,State,Job_Type,Work_Mode,Required_Skills,Minimum_Experience,Salary_Range,Salary_Expected_LPA,Salary_Offered_LPA,Application_Date,Application_Source,Application_Status,Interview_Status,Final_Status,Skills_Match_Percentage,Experience_Match,Eligibility_Status,Job_Match_Score,Days_to_Response
APP115879,CAND20494,Nikhil Shah,31,Male,Bachelor's,MCA,2006,,"Spring Boot, REST API, Python, Data Structures, SQL, Git",JOB5777,Software Developer,Aster Enterprises,Information Technology,Gurugram,Haryana,Full-Time,Work From Office,"Algorithms, Git, Spring Boot, C++, Java",5,Rs. 14.2 - 19.0 LPA,18.4,17.2L,17-01-2024,Company Website,Interview scheduled ,Scheduled,In Process,40.1,Yes,Partially Eligible,60.6,3
APP109579,CAND27547,Balaji Chatterjee,29,Male,Master's,BCA,2025,0,"Bootstrap, Node.js, React, HTML, JavaScript, CSS, TypeScript",JOB5341,Web Developer,Delta Systems,Information Technology,Hyderabad,Telangana,Contract,Work From Office,"React, REST API, HTML, JavaScript, Bootstrap",0,3.5L-5.1L,3.8,2.7L,09-12-2023,Campus Placement,REJECTED,Not Scheduled,Rejected,82.2,Partial,Partially Eligible,72.9,37
APP106874,CAND28302,Ramesh Bhatia,33,Male,Master's,B.Sc,2024,1,"Excel, Documentation, Agile, Stakeholder Management, Business Process Modeling",JOB5040,Business Analyst,Skyline Industries,Information Technology,BENGALURU,Karnataka,Full-Time,Hybrid,"Stakeholder Management, Communication, SQL, Excel, Business Process Modeling",4,4L-6.5L,5.0 LPA,"5,00,000",25-11-2024,LinkedIn,REJECTED,Not Scheduled,Rejected,57.6,No,Not Eligible,38.7,10
APP104368,CAND26026,Sai Murugan,27,Male,Diploma,B.Tech,2013,1.2,"Shell Scripting, Security, AWS, Backup Management, Teamwork",JOB5056,System Administrator,Kite Technologies,Information Technology,Ahmedabad,,Full-Time,Hybrid,"Networking, Troubleshooting, Backup Management, Virtualization, Active Directory",3,Rs. 3.5 - 5.5 LPA,"4,90,000",3.7 LPA,18-11-2023,LinkedIn,Reject,Not Scheduled,Rejected,17.8,No,Not Eligible,17.9,35
APP112732,CAND25758,Anil Chauhan,40,Male,Diploma,Journalism,2004,7.3,"Research, Content Writing, Editing, Grammar",JOB5208,Content Writer,Infinity Infotech,Media & Communication,Delhi,Delhi,Full-Time,Hybrid,"Creativity, Content Writing, Grammar, Proofreading, Copywriting",0,Rs. 5.1 - 6.5 LPA,6.6 LPA,INR 5.3,16-08-2023,Company Website,REJECTED,Not Scheduled,Rejected,41.1,Yes,Partially Eligible,60.8,3
APP107054,CAND26511,Chirag Kumar,27,Male,Master's,BCA,2005,8.3,"Agile, Test Cases, Selenium, Automation Testing, Manual Testing",JOB5721,QA Tester,Saffron Global,Information Technology,Delhi,Delhi,Contract,Work From Office,"Regression Testing, Manual Testing, JIRA, Test Cases",2,780000-990000,INR 8.8,7.2,29-12-2023,LinkedIn,Interview scheduled ,Completed,,52.5,Yes,Eligible,73.7,4
APP112151,CAND31337,Varun Kapoor,25,Male,Bachelor's,B.Sc Computer Science,2022,1.5,"Troubleshooting, Shell Scripting, AWS, Linux, Networking, Active Directory, Windows Server",JOB5739,System Administrator,Harbor Services,Information Technology,Bengaluru,Karnataka,Full-Time,Work From Home,"Security, Shell Scripting, Troubleshooting, AWS",8,3.5-5.8 LPA,4.2,3.6,17-05-2024,Naukri,shortlisted,Scheduled,In Process,76.3,No,Not Eligible,53.7,29
APP104919,CAND32489,Nithya Pandey,20,Female,Master's,BBA Finance,2017,5.4,"Valuation, Financial Modeling, Excel, Risk Analysis",JOB5027,Financial Analyst,Vindhya Cnsulting,Finance & Accounting,KOCHI,Kerala,Contract,Work From Office,"Risk Analysis, PowerPoint, Forecasting, Ratio Analysis, SQL",2,750000-1019999,9.9L,7.9L,11-10-2024,Indeed,Pending,Not Scheduled,In Process,20.4,Yes,Not Eligible,54.9,19
APP107631,CAND33374,Lakshmi Menon,21,Female,Diploma,B.Com,2018,3.9,"Forecasting, Valuation, PowerPoint",JOB5043,Financial Analyst,Quest Consulting,Finance & Accounting,Bengaluru,Karnataka,Full-Time,Hybrid,"SQL, Excel, Budgeting, Ratio Analysis",1,6.2-8.9 LPA,8.5,6.0L,05-08-2024,Company Website,Reject,Not Scheduled,Rejected,0,Yes,Not Eligible,38.9,33
APP106720,CAND27349,Preeti Pillai,36,Female,Bachelor's,MA English,2024,1,"Editing, Blogging, Copywriting",JOB5548,Content Writer,Fusion Ventures,Media & Communication,Calcutta,West Bengal,Part-Time,Work From Home,"Research, SEO Writing, Blogging, WordPress",1,Rs. 2.5 - 3.6 LPA,"2,60,000",2.9 LPA,01-02-2025,Indeed,Applied,Not Scheduled,In Process,23.8,Partial,Not Eligible,36,36
APP105395,CAND29780,Selvam Sharma,21,Male,Bachelor's,B.Tech,2007,4,"Business Process Modeling, Power BI, SQL",JOB5571,Business Analyst,Skyline Softwares,Information Technology,Noida,Uttar Pradesh,Full-Time,Hybrid,"Power BI, Communication, SQL, Business Process Modeling, Documentation",0,6.5 to 9.5 Lakhs,7.9L,6.7,09-01-2024,Campus Placement,interview scheduled,Scheduled,In Process,57.8,Yes,Eligible,71.5,28
APP119701,CAND28334,Kavitha Nair,27,Female,Bachelor's,B.Com,2012,11.9,"Time Management, MS Office, Target Achievement, Market Research, Presentation Skills",JOB5095,Sales Executive,Vantage Softwares,Sales & Business Development,Salem,Tamil Nadu,Full-Time,Work From Office,"Client Relationship, Cold Calling, Market Research, Negotiation",0,Rs. 7.2 - 8.0 LPA,8.6,6.6 LPA,08-12-2023,Company Website,Reject,Not Scheduled,Rejected,27.6,Yes,Not Eligible,54.7,35
APP111068,CAND28667,Kabir Rathore,33,Male,Master's,BBA,2003,7.4,"Canva, Copywriting, Content Marketing, SEO",JOB5546,Digital Marketing Executive,Nova Ventures,Marketing & Advertising,Pune,Maharashtra,Full-Time,Work From Office,"Email Marketing, Copywriting, Google Ads, SEO, SEM, SEO Tools",5,6.3 to 8.3 Lakhs,6.5L,"6,10,000",15-05-2023,Referral,Rejected,Not Scheduled,Rejected,32.3,Yes,Partially Eligible,60.3,19
APP105188,CAND24229,Sathish Pandey,41,Male,12th,M.Com,2017,0.2,"Ratio Analysis, PowerPoint, MS Office, Valuation, Financial Reporting, Hindi Proficiency, Risk Analysis, Excel",JOB5428,Financial Analyst,Horizon Enterprises,Finance & Accounting,Hyderabad,Telangana,Full-Time,Work From Home,"Ratio Analysis, PowerPoint, Valuation, Risk Analysis, Excel",0,4 to 5.5 Lakhs,4.8,"4,20,000",28-Oct-25,Campus Placement,ON HOLD,Not Scheduled,In Process,99.9,Partial,Partially Eligible,82,35
APP107245,CAND30862,Ravi Sharma,24,Male,Master's,B.Tech,2021,4,"Shell Scripting, Windows Server, Virtualization, Troubleshooting",JOB5776,System Administrator,Panther Solutions,Information Technology,pune,Maharashtra,Internship,Work From Office,"Linux, Active Directory, Backup Management, Security",3,540000-760000,,6.0L,06-06-2024,Referral,APPLIED,Not Scheduled,In Process,0,Yes,Not Eligible,43,5
APP101872,CAND22268,Divya Rathore,40,Female,Master's,BBA,2006,8.3,"Payroll, Attendance Management, MS Office, Exit Formalities, Onboarding, Recruitment, Communication",JOB5064,HR Executive,Fusion Softwares,Human Resources,Kochi,Kerala,Full-Time,Work From Office,"HRMS, Communication, Onboarding, Exit Formalities",2,Rs. 6.2 - 7.9 LPA,7.2 LPA,INR 6.8,09/25/2024,Campus Placement,shortlisted,Scheduled,In Process,74.6,Yes,Eligible,81.6,7
APP102287,CAND20824,Alia Trivedi,26,Female,,B.Com,2022,3,"Accounts Payable, Taxation, GST, Excel, TDS, Auditing, Accounts Receivable",JOB5269,accountant,Solstice Innovations,Finance & Accounting,Gurugram,Haryana,Part-Time,Hybrid,"Auditing, Accounts Payable, Bookkeeping, Bank Reconciliation, Excel",1,3.2 to 4.5 Lakhs,4.0 LPA,3.2,05-03-2025,Naukri,ON HOLD,,In Process,58.8,Yes,Eligible,72.7,11
APP110772,CAND26718,Suma Sen,37,Female,Bachelor's,B.Com,2007,8.5,"Ticketing Tools, Problem Solving, CRM Software",JOB5020,Customer Support Executive,Sunrise Consulting,BPO / Customer Service,Chennai,Tamil Nadu,Full-Time,Work From Home,"MS Office, Communication, Problem Solving, Voice Process, Chat Support, Ticketing Tools",0,4.4-5.5 LPA,5.3L,4.3 LPA,01/20/2025,Naukri,On Hold,Not Scheduled,In Process,35.1,Yes,Partially Eligible,64.8,13
APP103320,CAND21459,Vivaan Chopra,30,Male,Master's,BCA,2015,5,"Security, Active Directory, Networking, Presentation Skills, Troubleshooting, AWS, Shell Scripting, Virtualization",JOB5251,System Administrator,Vertex Corp,Information Technology,Hyderabad,Telangana,Full-Time,Work From Office,"Troubleshooting, Networking, Backup Management, Virtualization",0,6.1-8.4 LPA,8.2 LPA,7.3,17-01-2024,Indeed,Selected,Scheduled,Offer Declined,77.6,Yes,Eligible,89.3,30
APP101724,CAND20477,Selvam Naidu,25,Male,Bachelor's,Any Graduate,2007,13.1,"CRM Software, MS Office, Voice Process, Customer Handling, Ticketing Tools, Chat Support, Email Support",JOB5832,Customer Support Executive,Rapid Industries,BPO / Customer Service,Chennai,Tamil Nadu,Full-Time,Work From Office,"Communication, Voice Process, Multitasking, Chat Support, MS Office, CRM Software",2,5.0 to 5.5 Lakhs,5.2L,INR 4.4,22-04-2024,Indeed,on hold,Not Scheduled,In Process,63.8,Yes,Eligible,75.7,37
APP100045,CAND29233,Saanvi Das,25,Female,12th,BCA,2020,1.1,"Time Management, React, REST API, JavaScript, Git, Teamwork, Node.js",JOB5238,Web Developer,Vantage Softwares,Information Technology,Pune,Maharashtra,Full-Time,Work From Home,"Git, REST API, HTML, Bootstrap, JavaScript, React",4,3.5 to 6.2 Lakhs,"4,30,000",4.3,16-01-2024,Campus Placement,APPLIED,Not Scheduled,In Process,67.2,No,Not Eligible,47.4,16
APP105186,CAND20252,Priya Kapoor,23,Female,Bachelor's,MCA,2022,3,"NLP, Python, SQL, Statistics, TensorFlow",JOB5694,Data Scientist,Prism Solutions,Information Technology,Gurugram,Haryana,Full-Time,Hybrid,"SQL, Statistics, TensorFlow, Data Visualization, Scikit-learn, Python",2,8.4-13.2 LPA,11.4,INR 10.9,02-10-2024,Referral,SELECTED,Completed,Selected,66,Yes,Eligible,80.7,7
APP113548,CAND30942,Kiran Chauhan,41,Male,,M.Sc Statistics,2012,10.8,"Data Cleaning, SQL, Tableau, Statistics, Python, Excel, VLOOKUP",JOB5684,Data Analyst,Solstice Solutions,Information Technology,Kolkata,West Bengal,Full-Time,Work From Home,"Data Visualization, Statistics, Python, Excel",2,Rs. 10.7 - 12.0 LPA,13.2,10.8L,25-02-2025,Naukri,Selected,Completed,Selected,77.5,Yes,Eligible,86,7
APP115780,CAND21745,Swati Menon,23,Female,Master's,B.Sc Statistics,2002,9.2,"SQL, Pandas, Deep Learning, Scikit-learn, TensorFlow, Machine Learning, Python",JOB5232,Data Scientist,Quantum Enterprises,Information Technology,Noida,Uttar Pradesh,Full-Time,Hybrid,"Data Visualization, Deep Learning, TensorFlow, Machine Learning, SQL, Python",2,Rs. 18.3 - 22 LPA,19.2,18.6L,10-10-2025,LinkedIn,Interview Scheduled,Completed,In Process,83.4,Yes,Eligible,88.6,20
APP113199,CAND29964,Meena Chatterjee,44,Female,Bachelor's,Any Graduate,2017,5.2,"Chat Support, Problem Solving, Communication, Ticketing Tools, MS Office",JOB5726,Customer Support Executive,Unity Pvt Ltd,BPO / Customer Service,Mumbai,Maharashtra,Contract,Work From Office,"Chat Support, Problem Solving, Ticketing Tools, Multitasking",1,Rs. 3.3 - 4.3 LPA,3.5L,INR 3.2,09-10-2025,LinkedIn,rejected,Not Scheduled,Rejected,75.3,Yes,Eligible,88.8,44
APP114383,CAND22086,Pooja Balan,23,Female,Diploma,B.Tech,2004,5.3,"Machine Learning, Data Visualization, NLP, SQL, Deep Learning, Scikit-learn, Pandas",JOB5183,Data Scientist,Orbit Pvt Ltd,Information Technology,Gurugram,Haryana,Contract,Hybrid,"Python, Deep Learning, Statistics, NLP, Machine Learning",1,12.1 to 16.9 Lakhs,INR 12.4,13.7L,01-09-2023,Indeed,Not Selected,Not Scheduled,Rejected,60,Yes,Eligible,76.6,21
APP107636,CAND20024,Muthu Joshi,41,Male,Master's,MA English,2006,7.6,"Creativity, SEO Writing, Content Writing, Grammar, Research, Editing",JOB5655,Content Writer,Harbor Services,Media & Communication,Delhi,Delhi,Full-Time,Work From Office,"Research, Creativity, Content Writing, Copywriting, WordPress, Grammar",2,5.2 to 6.6 Lakhs,6.0L,5.2 LPA,25-May-23,Naukri,Selected,Scheduled,Selected,63.9,Yes,Eligible,80.8,19
APP114097,CAND27800,Kavitha Balan,29,Female,Bachelor's,Journalism,2011,6.8,"SEO Writing, Content Writing, Editing, Creativity, Copywriting",JOB5709,Content Writer,Crescent Innovations,Media & Communication,Ahmedabad,Gujarat,Full-Time,Work From Office,"Grammar, Content Writing, Blogging, Research, Creativity",4,4.9L-6.2L,4.9,4.4 LPA,05-11-2025,Company Website,interview scheduled,Completed,In Process,42.9,Yes,Partially Eligible,67.4,24
APP101647,CAND28650,Perumal Saxena,36,Other,Bachelor's,B.A,2021,1.8,"Proofreading, WordPress, SEO Writing, Copywriting, Blogging",JOB5117,Content Writer,Magna Technologies,Media & Communication,Chenai,Tamil Nadu,Part-Time,Hybrid,"Editing, Research, Content Writing, Blogging, Grammar",2,260000-400000,,3.4 LPA,26-09-2023,Referral,pending ,Not Scheduled,In Process,17.7,No,Not Eligible,16.9,7
APP109769,CAND25704,Perumal Sharma,39,Male,Bachelor's,MCA,2006,4.2,"Data Structures, C++, English Proficiency, Spring Boot, Java, Problem Solving, Algorithms, Python",JOB5578,Software Developer,Prism Global,Information Technology,Kochi,Kerala,Full-Time,Work From Home,"Python, Spring Boot, Java, SQL, C++",5,8.3 to 13.1 Lakhs,11.2,8.1 LPA,26-01-2023,Naukri,Pending,Not Scheduled,In Process,80.9,No,Not Eligible,59.7,15
APP116677,CAND31730,Rohan Rao,27,Male,PhD,B.Tech,2017,8,"Presentation Skills, Manual Testing, Regression Testing, Teamwork, Automation Testing, Test Cases, API Testing, JIRA",JOB5519,QA Tester,Xcel Softwares,Information Technology,Salem,Tamil Nadu,Part-Time,Work From Home,"SQL, Selenium, API Testing, JIRA, Test Cases",8,750000-969999,INR 9.4,6.5L,26-03-2024,Indeed,Short-listed,Scheduled,In Process,59.2,Partial,Partially Eligible,55.8,39
APP100656,CAND22473,Prakash Rathore,24,Male,Bachelor's,MBA Marketing,2002,9.3,"Presentation Skills, Cold Calling, Lead Generation",JOB5086,Sales Executive,Saffron Solutions,Sales & Business Development,MUMBAI,Maharashtra,Full-Time,Work From Office,"Sales Reporting, CRM Software, Client Relationship, Target Achievement, Negotiation, Presentation Skills",8,6.8L-8.0L,7.6L,6.0 LPA,18-04-2024,LinkedIn,Rejected,Not Scheduled,Rejected,14,Yes,Not Eligible,50.3,13
APP107798,CAND25782,Rekha Pillai,40,Female,Master's,B.Tech,2009,14.3,"Python, Spring Boot, C++, JavaScript, Java, REST API, Git",JOB5623,Software Developer,Infinity Enterprises,Information Technology,Salem,Tamil Nadu,Full-Time,Work From Office,"Data Structures, SQL, Algorithms, JavaScript, Java",1,1760000-2000000,"18,60,000",16.8 LPA,03-12-2025,Indeed,SHORTLISTED,Scheduled,In Process,39.4,Yes,Partially Eligible,65,37
APP104869,CAND22912,Vikram Krishnan,35,Male,,M.Sc Data Science,2007,10,"Scikit-learn, Machine Learning, Pandas",JOB5635,Data Scientist,Titan Technoloies,Information Technology,Salem,Tamil Nadu,Full-Time,Work From Office,"SQL, Python, Machine Learning, Scikit-learn",6,19.6L-22L,19.3 LPA,17.3,03-02-2025,Naukri,Short-listed,Not Scheduled,In Process,51,Yes,Eligible,69.8,13
APP100365,CAND28503,Siddharth Raman,32,Male,Bachelor's,BBA Finance,2017,8,"Accounts Payable, Excel, Accounts Receivable, Tally",JOB5614,Accountant,Prism Solutions,Finance & Accounting,Salem,Tamil Nadu,Full-Time,Work From Home,"Accounts Receivable, Excel, Accounts Payable, Bank Reconciliation, Tally, Auditing",2,Rs. 5.4 - 6.8 LPA,5.6 LPA,INR 5.1,18-07-2025,LinkedIn,selected,Scheduled,Selected,65.7,Yes,Eligible,78,14
APP110813,CAND28592,Ganesh Chawla,20,Male,Master's,M.Tech,2015,3.3,"JavaScript, Data Structures, C++, Java, Python",JOB5404,Software Developer,Coral Solutions,Information Technology,mumbai,Maharashtra,Full-Time,Work From Office,"Python, REST API, Git, Algorithms, JavaScript",0,6.9L-11.7L,9.4,9.7,03-01-2023,Naukri,Not Selected,Cancelled,Rejected,40.5,Yes,Partially Eligible,65.2,14
APP104458,CAND26123,Sowmya Nair,34,Female,Master's,MA English,2017,4,"Creativity, Copywriting, Proofreading, Content Writing, SEO Writing, Grammar, WordPress",JOB5868,Content Writer,Prism Ventures,Media & Communication,Mumbai,Maharashtra,Contract,Hybrid,"Research, SEO Writing, Editing, Grammar",2,Rs. 3.6 - 5.0 LPA,"3,80,000",4.2L,11-12-2025,,REJECTED,Not Scheduled,Rejected,51.4,Yes,Eligible,73.4,32
APP103235,CAND23882,Anjali Chandran,,Female,Bachelor's,B.Tech,2021,2.3,"Agile, Test Cases, SQL, Selenium, JIRA",JOB5494,QA Tester,Unity Softwares,Information Technology,KOCHI,Kerala,Part-Time,Work From Home,"Automation Testing, SQL, Agile, Test Cases",5,3.6L-5.7L,4.5 LPA,"3,90,000",02-08-2024,Campus Placement,Interview Scheduled,No Show,In Process,74.8,No,Not Eligible,56.1,34
APP117291,CAND22967,Aarav Menon,44,Male,Master's,MBA HR,2023,0.5,"MS Office, Communication, Recruitment, Employee Engagement, HRMS, Attendance Management",JOB5572,HR Executive,Quest Consulting,Human Resources,Ahmedabad,Gujarat,Full-Time,Work From Home,"Recruitment, Communication, Attendance Management, Labour Law, Payroll",8,Rs. 2.5 - 3.6 LPA,2.7 LPA,2.5 LPA,27-Sep-23,Campus Placement,APPLIED,Not Scheduled,In Process,60.4,No,Not Eligible,44.9,12
APP106731,CAND26491,Praveen Malhotra,32,Male,Bachelor's,BCA,2004,7.6,"Data Cleaning, Power BI, Critical Thinking, Python",JOB5338,Data Analyst,Ganga Services,Information Technology,Calcutta,West Bengal,Full-Time,Work From Home,"Python, Power BI, Tableau, Data Cleaning",2,8.7 to 11.2 Lakhs,INR 8.5,INR 8.4,29-04-2024,Indeed,Onhold,,In Process,73.1,Yes,Eligible,85.2,20
APP104505,CAND20011,Sunita Mukherjee,22,Female,Master's,B.Tech,2021,4,"Excel, Requirement Gathering, Agile, MS Office, Stakeholder Management, Critical Thinking, Business Process Modeling",JOB5285,Business Analyst,Delta Systems,Information Technology,Mumbai,Maharashtra,Full-Time,Hybrid,"Business Process Modeling, SQL, Stakeholder Management, Excel",5,650000-950000,8.8,7.2 LPA,21-11-2025,Company Website,Short-listed,Scheduled,In Process,74.3,No,Not Eligible,51.3,1
APP111749,CAND28823,Preeti Banerjee,21,Female,Diploma,B.A,2018,,"Onboarding, Labour Law, Exit Formalities, Recruitment",JOB5542,HR Executive,Vantage Consulting,Human Resources,Mumbai,Maharashtra,Full-Time,Work From Home,"Employee Engagement, Payroll, MS Office, Labour Law",8,250000-380000,INR 3.0,2.4 LPA,02/16/2023,Company Website,Not Selected,Not Scheduled,Rejected,25.6,No,Not Eligible,22.2,15
APP112523,CAND22537,Mohan Krishnan,30,Male,Bachelor's,M.Com,2006,3.3,"Financial Reporting, Ratio Analysis, Adaptability, Presentation Skills, Forecasting",JOB5245,Financial Analyst,Horizon Industries,Finance & Accounting,Chennai,Tamil Nadu,Full-Time,Work From Office,"Forecasting, Ratio Analysis, Excel, Financial Reporting",5,5.6-8.3 LPA,7.4,5.7,25-10-2024,Company Website,Shortlisted,Not Scheduled,In Process,75.8,No,Not Eligible,53.3,20
APP116048,CAND25000,Saanvi Arora,39,Female,Bachelor's,CA Inter,2018,7,"Accounts Receivable, Accounts Payable, Excel, Taxation, Bookkeeping",JOB5066,Accountant,Yellowstone Labs,Finance & Accounting,Pune,Maharashtra,Full-Time,Work From Home,"Auditing, TDS, Accounts Receivable, Excel, Tally",0,500000-630000,5.6,5.7L,29-02-2024,Company Website,interview scheduled,Completed,In Process,42.1,Yes,Partially Eligible,66.4,30
APP118231,CAND33200,Snehal Subramanian,40,Female,Bachelor's,Any Graduate,2020,5,"Presentation Skills, Sales Reporting, Presentation Skills, Cold Calling, Negotiation, Market Research, Leadership, Communication",JOB5898,Sales Executive,Silverline Systems,Sales & Business Development,Hyderabad,Telangana,Full-Time,Work From Office,"Communication, Target Achievement, Sales Reporting, Negotiation",0,4.4-6.1 LPA,"5,00,000",4.2 LPA,01-10-2025,Referral,interview scheduled,Completed,In Process,73.8,Yes,Eligible,82.7,19
APP114153,CAND33073,Nisha Malhotra,31,Female,Bachelor's,Any Graduate,2010,9.5,"Client Relationship, Negotiation, CRM Software, Market Research",JOB5131,Sales Executive,Vantage Global,Sales & Business Development,Noida,Uttar Pradesh,Full-Time,Work From Office,"CRM Software, Cold Calling, Lead Generation, Communication",2,690000-800000,6.9L,6.4,02-12-2023,Campus Placement,REJECTED,Cancelled,,23.4,Yes,Not Eligible,53.4,1
APP118682,CAND28183,Anil Nambiar,33,Male,Bachelor's,,2009,11.2,"English Proficiency, Chat Support, Problem Solving, Presentation Skills, Multitasking, Customer Handling, CRM Software, MS Office",JOB5223,Customer Support Executive,Yellowstone Industries,BPO / Customer Service,Salem,Tamil Nadu,Full-Time,Work From Office,"Voice Process, CRM Software, Customer Handling, MS Office, Problem Solving",2,5.0-5.5 LPA,5,5.0 LPA,14-10-2025,Company Website,Selcted,Completed,Selected,82.3,Yes,Eligible,,31
